-19.7472,2.44756,0.178279,0.109995,-0.386296,0.00816713,0.342274,0.349871,-0.235251,-0.0290886,0.448164,-0.0899897,0.00420163,-0.000706836,-0.131705,0.39322,-0.254061,0.139619,0.0984623,0.161847
-27.2513,-0.388238,0.343377,0.464882,0.105505,-0.273668,-0.0958953,-0.0989407,0.649214,0.280103,0.264936,0.193239,0.0380222,0.156886,0.151051,-0.169479,-0.0178457,0.186044,0.157925,0.250915
-29.9034,-0.293944,0.902034,-0.0251598,-0.172558,-0.159069,-0.119962,-0.177472,0.212858,0.370668,0.128513,0.0861027,0.15243,0.0294887,0.364889,-0.123135,-0.166328,0.322883,-0.147943,0.150495
-30.1766,-0.243109,0.898368,-0.0239549,-0.0933336,-0.163743,-0.132544,-0.238544,0.173925,0.25104,0.0829608,-0.0147002,0.0971338,0.092171,0.425746,-0.000514427,-0.12647,0.216592,-0.177671,0.100067
-30.1748,-0.243583,0.893275,-0.0296951,-0.0948329,-0.160123,-0.127526,-0.234113,0.178093,0.253447,0.0821925,-0.0122401,0.102253,0.0898789,0.425001,-0.00357622,-0.12767,0.216187,-0.178631,0.10277
-30.1745,-0.245197,0.893545,-0.0305746,-0.0980254,-0.161125,-0.126413,-0.232909,0.179112,0.256033,0.0837483,-0.0127436,0.101943,0.0945543,0.430736,0.000368465,-0.123251,0.222517,-0.173256,0.104794
-30.1738,-0.247659,0.89479,-0.0291076,-0.0995531,-0.164093,-0.129188,-0.233067,0.176657,0.254864,0.0852379,-0.0161152,0.0966875,0.0992122,0.432162,0.00397606,-0.120833,0.225315,-0.169272,0.103983
-30.1774,-0.244731,0.898146,-0.0257453,-0.0956419,-0.164877,-0.132795,-0.237258,0.173945,0.251342,0.0840703,-0.0149242,0.0959335,0.0948614,0.428499,0.00184232,-0.12466,0.220178,-0.174034,0.100138
-30.1757,-0.243188,0.89609,-0.0258977,-0.0935549,-0.161791,-0.130428,-0.237161,0.175617,0.252207,0.082453,-0.0138434,0.099495,0.0907677,0.424178,-0.00265061,-0.127422,0.215173,-0.179435,0.101062
-30.1747,-0.243451,0.892774,-0.0316935,-0.0964522,-0.160092,-0.126272,-0.232836,0.179313,0.254527,0.0823441,-0.0114114,0.103738,0.0909662,0.428556,-0.00229907,-0.126388,0.219271,-0.176379,0.103844
-30.1735,-0.246924,0.894187,-0.0296235,-0.0990309,-0.162456,-0.127625,-0.232737,0.178129,0.256185,0.0847532,-0.0148885,0.0989807,0.0979157,0.432137,0.00285582,-0.121167,0.224955,-0.170347,0.104973
-30.1766,-0.248059,0.895209,-0.0287381,-0.0994063,-0.165895,-0.1315,-0.234889,0.174971,0.253099,0.0854664,-0.0155394,0.0959532,0.0984195,0.430992,0.00379197,-0.121967,0.223677,-0.170565,0.101918
-30.1766,-0.243109,0.898368,-0.0239549,-0.0933336,-0.163743,-0.132544,-0.238544,0.173925,0.25104,0.0829608,-0.0147002,0.0971338,0.092171,0.425746,-0.000514427,-0.12647,0.216592,-0.177671,0.100067
-30.1748,-0.243583,0.893275,-0.0296951,-0.0948329,-0.160123,-0.127526,-0.234113,0.178093,0.253447,0.0821925,-0.0122401,0.102253,0.0898789,0.425001,-0.00357622,-0.12767,0.216187,-0.178631,0.10277
-30.1745,-0.245197,0.893545,-0.0305746,-0.0980254,-0.161125,-0.126413,-0.232909,0.179112,0.256033,0.0837483,-0.0127436,0.101943,0.0945543,0.430736,0.000368465,-0.123251,0.222517,-0.173256,0.104794
-30.1738,-0.247659,0.89479,-0.0291076,-0.0995531,-0.164093,-0.129188,-0.233067,0.176657,0.254864,0.0852379,-0.0161152,0.0966875,0.0992122,0.432162,0.00397606,-0.120833,0.225315,-0.169272,0.103983
-30.1774,-0.244731,0.898146,-0.0257453,-0.0956419,-0.164877,-0.132795,-0.237258,0.173945,0.251342,0.0840703,-0.0149242,0.0959335,0.0948614,0.428499,0.00184232,-0.12466,0.220178,-0.174034,0.100138
-30.1757,-0.243188,0.89609,-0.0258977,-0.0935549,-0.161791,-0.130428,-0.237161,0.175617,0.252207,0.082453,-0.0138434,0.099495,0.0907677,0.424178,-0.00265061,-0.127422,0.215173,-0.179435,0.101062
-30.1747,-0.243451,0.892774,-0.0316935,-0.0964522,-0.160092,-0.126272,-0.232836,0.179313,0.254527,0.0823441,-0.0114114,0.103738,0.0909662,0.428556,-0.00229907,-0.126388,0.219271,-0.176379,0.103844
-30.1735,-0.246924,0.894187,-0.0296235,-0.0990309,-0.162456,-0.127625,-0.232737,0.178129,0.256185,0.0847532,-0.0148885,0.0989807,0.0979157,0.432137,0.00285582,-0.121167,0.224955,-0.170347,0.104973
-30.1766,-0.248059,0.895209,-0.0287381,-0.0994063,-0.165895,-0.1315,-0.234889,0.174971,0.253099,0.0854664,-0.0155394,0.0959532,0.0984195,0.430992,0.00379197,-0.121967,0.223677,-0.170565,0.101918
-30.1766,-0.243109,0.898368,-0.0239549,-0.0933336,-0.163743,-0.132544,-0.238544,0.173925,0.25104,0.0829608,-0.0147002,0.0971338,0.092171,0.425746,-0.000514427,-0.12647,0.216592,-0.177671,0.100067
-30.1748,-0.243583,0.893275,-0.0296951,-0.0948329,-0.160123,-0.127526,-0.234113,0.178093,0.253447,0.0821925,-0.0122401,0.102253,0.0898789,0.425001,-0.00357622,-0.12767,0.216187,-0.178631,0.10277
-30.1745,-0.245197,0.893545,-0.0305746,-0.0980254,-0.161125,-0.126413,-0.232909,0.179112,0.256033,0.0837483,-0.0127436,0.101943,0.0945543,0.430736,0.000368465,-0.123251,0.222517,-0.173256,0.104794
-30.1738,-0.247659,0.89479,-0.0291076,-0.0995531,-0.164093,-0.129188,-0.233067,0.176657,0.254864,0.0852379,-0.0161152,0.0966875,0.0992122,0.432162,0.00397606,-0.120833,0.225315,-0.169272,0.103983
-30.1774,-0.244731,0.898146,-0.0257453,-0.0956419,-0.164877,-0.132795,-0.237258,0.173945,0.251342,0.0840703,-0.0149242,0.0959335,0.0948614,0.428499,0.00184232,-0.12466,0.220178,-0.174034,0.100138
-30.1757,-0.243188,0.89609,-0.0258977,-0.0935549,-0.161791,-0.130428,-0.237161,0.175617,0.252207,0.082453,-0.0138434,0.099495,0.0907677,0.424178,-0.00265061,-0.127422,0.215173,-0.179435,0.101062
-30.1747,-0.243451,0.892774,-0.0316935,-0.0964522,-0.160092,-0.126272,-0.232836,0.179313,0.254527,0.0823441,-0.0114114,0.103738,0.0909662,0.428556,-0.00229907,-0.126388,0.219271,-0.176379,0.103844
-30.1735,-0.246924,0.894187,-0.0296235,-0.0990309,-0.162456,-0.127625,-0.232737,0.178129,0.256185,0.0847532,-0.0148885,0.0989807,0.0979157,0.432137,0.00285582,-0.121167,0.224955,-0.170347,0.104973
