0.000131215,0.000128982,0.000127821,0.000130683,0.000133296,0.000127889,0.000121088,0.000123565,0.00012992,0.00013774,0.000141592,0.000145607
1.6234e-5,1.53324e-5,1.31127e-5,1.25862e-5,1.17691e-5,1.10322e-5,9.9859e-6,9.15648e-6,8.54249e-6,7.6836e-6,6.29631e-6,4.93141e-6
3.36581e-6,2.98193e-6,2.84949e-6,2.64706e-6,1.99644e-6,1.75681e-6,1.3611e-6,1.02511e-6,8.22388e-7,9.44839e-7,1.10146e-6,8.54023e-7
1.12766e-6,1.23343e-6,1.63077e-6,1.49391e-6,1.03275e-6,1.20258e-6,7.97848e-7,7.81044e-7,1.01733e-6,1.01178e-6,9.24893e-7,6.23355e-7
9.52189e-7,8.94177e-7,1.54123e-6,1.65524e-6,9.79054e-7,1.04553e-6,9.12487e-7,8.34055e-7,6.7345e-7,9.56109e-7,1.19646e-6,7.50922e-7
1.09355e-6,1.24689e-6,1.66804e-6,1.47111e-6,1.14494e-6,1.33058e-6,8.50926e-7,7.2228e-7,1.01451e-6,7.81566e-7,7.48694e-7,5.52814e-7
9.57378e-7,9.75872e-7,1.55324e-6,1.6113e-6,7.14392e-7,9.19747e-7,7.33862e-7,8.10415e-7,7.16847e-7,9.87692e-7,1.28277e-6,6.714e-7
1.07348e-6,1.20644e-6,1.66239e-6,1.38818e-6,1.22749e-6,1.38532e-6,8.6305e-7,6.72656e-7,9.53862e-7,6.73195e-7,7.78149e-7,6.38299e-7
9.95258e-7,1.09128e-6,1.55942e-6,1.55019e-6,6.95485e-7,9.10246e-7,6.72287e-7,7.03541e-7,8.13286e-7,1.10503e-6,1.27205e-6,7.38957e-7
1.0307e-6,1.12225e-6,1.61575e-6,1.51533e-6,1.24947e-6,1.33932e-6,9.20451e-7,7.29772e-7,8.54269e-7,7.25559e-7,8.73026e-7,7.64611e-7
1.04444e-6,1.1823e-6,1.57255e-6,1.52121e-6,8.64866e-7,1.0259e-6,7.40557e-7,7.11617e-7,9.2472e-7,1.15873e-6,1.14171e-6,7.54522e-7
9.8303e-7,1.01125e-6,1.56018e-6,1.62931e-6,1.17239e-6,1.20981e-6,9.86953e-7,8.06848e-7,7.49351e-7,8.87639e-7,1.03293e-6,8.18349e-7
1.08245e-6,1.23741e-6,1.62687e-6,1.51557e-6,1.02114e-6,1.19271e-6,7.98049e-7,7.75929e-7,1.00496e-6,1.00803e-6,9.22989e-7,6.18508e-7
9.52396e-7,8.94006e-7,1.54131e-6,1.6553e-6,9.79041e-7,1.04552e-6,9.12446e-7,8.3405e-7,6.73404e-7,9.56082e-7,1.19646e-6,7.50919e-7
1.09355e-6,1.24689e-6,1.66804e-6,1.47111e-6,1.14494e-6,1.33058e-6,8.50926e-7,7.2228e-7,1.01451e-6,7.81566e-7,7.48694e-7,5.52814e-7
9.57378e-7,9.75872e-7,1.55324e-6,1.6113e-6,7.14392e-7,9.19747e-7,7.33862e-7,8.10415e-7,7.16847e-7,9.87692e-7,1.28277e-6,6.714e-7
1.07348e-6,1.20644e-6,1.66239e-6,1.38818e-6,1.22749e-6,1.38532e-6,8.6305e-7,6.72656e-7,9.53862e-7,6.73195e-7,7.78149e-7,6.38299e-7
