7.86952e-6,7.25677e-6,7.51567e-6,4.7326e-6,6.17387e-6,6.64545e-6,5.8874e-6,4.90644e-6,4.53694e-6,5.17853e-6,6.06581e-6,6.64498e-6
4.65028e-5,4.0105e-5,3.84892e-5,3.97251e-5,3.68084e-5,3.74234e-5,4.78971e-5,3.7301e-5,2.28423e-5,2.34018e-5,2.75198e-5,3.74269e-5
0.000154084,0.000129127,9.93205e-5,9.20698e-5,0.000101466,0.000167732,0.00018238,0.000123238,6.88042e-5,0.000131612,0.000131006,0.000101905
0.000171796,0.000126998,0.000109851,0.000115388,6.7799e-5,0.00017784,0.000181964,0.00014191,7.98175e-5,9.41584e-5,0.000118093,0.000117029
0.00016484,9.33258e-5,0.000118479,9.90315e-5,6.20171e-5,0.000158198,0.00013193,8.50471e-5,0.000131678,0.000105143,7.48375e-5,6.40122e-5
0.000142978,9.92984e-5,5.87782e-5,9.29545e-5,0.000121032,0.000209402,0.000138127,0.00010442,0.000100698,0.000104741,6.94911e-5,8.95015e-5
0.000124568,8.97531e-5,0.000107629,9.51723e-5,0.000102766,0.000190392,0.000170465,0.000113996,9.90806e-5,4.804e-5,8.59262e-5,8.70716e-5
0.000137,0.000101644,0.000104834,9.08679e-5,0.000106296,0.000188039,0.000158258,0.000113878,9.18885e-5,0.000107669,0.000120363,0.000114537
0.000110936,0.000115633,0.000108059,0.000103272,0.000121608,0.000172196,0.000147347,0.000126515,0.000113738,0.000124617,0.000124869,0.000100198
0.000115277,0.000104772,9.7423e-5,0.000100475,0.000128614,0.000240216,0.000197511,0.000112486,7.71558e-5,8.0137e-5,9.28398e-5,9.31814e-5
0.000198114,0.000154783,0.000107161,7.15565e-5,0.000136775,0.000128749,0.000201548,0.000161289,5.17559e-5,8.491e-5,0.000105313,6.8498e-5
0.00020029,0.000133359,0.000155058,0.000107759,0.000158233,0.000249727,0.000155445,0.00012237,6.57332e-5,0.000104952,6.59222e-5,0.000139838
0.00221237,0.00294279,0.00750973,0.00612462,0.00163444,0.00149379,0.00132347,0.000676932,0.00156193,0.00359589,0.00277093,0.0018595
0.0103868,0.0240427,0.032749,0.0184372,0.00956958,0.0113586,0.0129717,0.0259037,0.0466794,0.0547195,0.0427617,0.0219865
0.0356058,0.0863058,0.0955965,0.0534919,0.0417591,0.0398748,0.0202884,0.0166628,0.0186852,0.0806556,0.0628713,0.0200719
0.0137976,0.0726279,0.0832677,0.0341238,0.023605,0.0307335,0.0162048,0.00689537,0.0289579,0.0645516,0.0329391,0.00425594
0.00971925,0.0468663,0.0562244,0.0225808,0.0192074,0.031074,0.0196578,0.00638535,0.0147053,0.0417805,0.02445,0.00268723
0.00628321,0.0392367,0.0576595,0.0302674,0.0167154,0.0272322,0.0184964,0.00593138,0.0199926,0.0314376,0.0111343,0.00210125
0.00705467,0.0311671,0.0549322,0.0267494,0.0151195,0.0204399,0.0119603,0.00354726,0.00937796,0.0249291,0.0144127,0.00235602
0.0380572,0.0570145,0.058516,0.0481535,0.0314659,0.0309878,0.0243598,0.0172031,0.0203984,0.0255,0.0293082,0.0198713
0.0181253,0.0840472,0.0944407,0.029697,0.017289,0.0240657,0.0153936,0.00500597,0.0161808,0.0416222,0.0248341,0.00290292
0.0109648,0.0650037,0.0917777,0.03597,0.0142266,0.0266223,0.0168426,0.00488465,0.0193948,0.0444528,0.0239678,0.0026737
0.00706256,0.047281,0.0683898,0.024263,0.0134004,0.0250647,0.0159738,0.00437656,0.0175492,0.0400934,0.0199937,0.00138995
0.00596409,0.0211799,0.0375883,0.0222368,0.00984209,0.0170005,0.011388,0.004224,0.0179285,0.036434,0.0173326,0.00149118
0.0126387,0.0154519,0.0290449,0.0153297,0.0187045,0.0161476,0.0123573,0.0031847,0.0118791,0.0195607,0.014922,0.0103682
0.0248998,0.0165891,0.0290729,0.0421246,0.0913054,0.052121,0.00761168,0.0068325,0.0177937,0.0238278,0.0225982,0.032503
0.0157245,0.0127718,0.0217491,0.032053,0.064912,0.0417087,0.00899508,0.00370579,0.0114122,0.0186578,0.0145176,0.0207886
0.013094,0.00875026,0.0188539,0.0244051,0.0464658,0.031294,0.00773719,0.00236014,0.0112472,0.0160249,0.00950819,0.0184121
0.00957587,0.00961053,0.0223021,0.0307725,0.0485994,0.0340528,0.00825769,0.00149902,0.00925723,0.0141387,0.00299194,0.0134287
0.00835496,0.00712874,0.0174522,0.0230568,0.0393256,0.0262232,0.00659479,0.00248362,0.00810211,0.0129957,0.00886098,0.0118598
0.00886625,0.00816725,0.0206243,0.0295323,0.0417748,0.0304377,0.00868712,0.00510349,0.0103796,0.0199103,0.0120189,0.0108138
0.005684,0.0082463,0.0158006,0.022414,0.034186,0.0227048,0.0053995,0.00303371,0.00612385,0.00719014,0.0046791,0.00785876
0.00745095,0.00473174,0.0146088,0.018691,0.0283213,0.0187747,0.00436385,0.00279471,0.00512689,0.00627615,0.00410262,0.00809017
0.0145009,0.0221638,0.0308669,0.0270972,0.035332,0.0265833,0.0114146,0.00929313,0.0143081,0.0181795,0.0153814,0.0128185
0.00937792,0.0266362,0.0434476,0.0323567,0.0254311,0.0124734,0.0071184,0.00437107,0.0126379,0.0239879,0.0142839,0.00858083
0.0171958,0.028157,0.0376536,0.0238689,0.0324245,0.0218679,0.0114771,0.0109987,0.0160997,0.0205123,0.0114167,0.00695443
0.0104976,0.0415757,0.098883,0.0659979,0.0315529,0.0152749,0.0110101,0.00999422,0.015356,0.0509,0.0373349,0.0128467
0.00295005,0.0422783,0.0934121,0.0408125,0.0155542,0.0117741,0.00547484,0.00330802,0.0149991,0.0387749,0.0211172,0.00348119
0.0038379,0.0363369,0.082424,0.0464844,0.0162923,0.0136951,0.00613223,0.0034441,0.0144939,0.0336634,0.0172534,0.00154444
0.00385925,0.0328768,0.0662094,0.0335669,0.011539,0.0109169,0.00680829,0.00434015,0.012754,0.0251087,0.0126196,0.00184734
0.00833004,0.0172698,0.0481163,0.0253021,0.0188768,0.0157522,0.00790667,0.00782434,0.0105815,0.0222748,0.0163954,0.00688846
0.0103694,0.0384079,0.064651,0.0296091,0.0122362,0.0229305,0.0201239,0.00932938,0.0247985,0.0530965,0.03033,0.00382309
0.00413437,0.0359927,0.0646993,0.0271897,0.00558808,0.0147172,0.0103298,0.00309408,0.0168197,0.0419005,0.0235358,0.00302659
0.00433627,0.0351751,0.0617539,0.0254494,0.00378318,0.00950059,0.00553784,0.0024503,0.0139803,0.0337461,0.0176829,0.00162823
0.00392684,0.0320567,0.054313,0.0230386,0.00731935,0.0112704,0.00483884,0.00390875,0.0114254,0.0276085,0.0146106,0.00155748
0.0113624,0.029456,0.037123,0.0220044,0.0143108,0.0180137,0.0122906,0.0112157,0.0189765,0.0399577,0.0234275,0.0100689
0.09221,0.0534452,0.0205635,0.0241924,0.0346792,0.0255584,0.0152062,0.0296013,0.0548246,0.0416399,0.0168224,0.0278876
0.0629925,0.0421591,0.0115901,0.0110348,0.0218392,0.0130337,0.0105656,0.0326854,0.0369254,0.0310846,0.0115186,0.0165043
0.052899,0.0361112,0.0117171,0.0116132,0.0188102,0.00895459,0.00806422,0.0297794,0.037351,0.032874,0.0131365,0.0169737
0.0436916,0.0302497,0.0128993,0.012329,0.017963,0.0106252,0.0060863,0.0258018,0.0334207,0.0286119,0.0110001,0.0149439
0.0333179,0.0232273,0.0129915,0.0126675,0.0153542,0.00749859,0.0062781,0.0207357,0.0260912,0.0265146,0.0112137,0.0129827
0.0290757,0.0214583,0.0118101,0.016193,0.0246047,0.0180681,0.00975327,0.021062,0.0300241,0.0334765,0.0162164,0.0108074
0.0233423,0.0177214,0.00895907,0.00767136,0.0182452,0.014758,0.00298317,0.0135916,0.0242808,0.0322204,0.0143391,0.00827498
